Expiration Date;Calls;Last Sale;Net;Bid;Ask;Vol;IV;Delta;Gamma;Open Int;Strike;Puts;Last Sale;Net;Bid;Ask;Vol;IV;Delta;Gamma;Open Int
11/15/2019;SPXW191115C03295000;0;0;0;0.05;0;0.1531;0.0013;0.0001;0;3295.000;SPXW191115P03295000;0;0;202.5;206.1;0;0.2574;#FIELD!;0.0007;0
11/15/2019;SPX191115C03300000;0.05;0;0;0.05;0;0.159;0.0013;0.0001;7616;3300.000;SPX191115P03300000;0;0;207.2;211.1;0;0.268;#FIELD!;0.0007;0
11/15/2019;SPXW191115C03300000;0.05;0;0;0.05;0;0.1565;0.0013;0.0001;2005;3300.000;SPXW191115P03300000;206.79;0;207.5;211.1;0;0.2624;#FIELD!;0.0007;6
11/15/2019;SPX191115C03305000;0;0;0;0.05;0;0.1623;0.0012;0.0001;0;3305.000;SPX191115P03305000;0;0;212.2;216.1;0;0.273;#FIELD!;0.0007;0
11/15/2019;SPXW191115C03305000;0;0;0;0.05;0;0.1598;0.0013;0.0001;0;3305.000;SPXW191115P03305000;0;0;212.5;216.1;0;0.2674;#FIELD!;0.0007;0
11/15/2019;SPX191115C03310000;0.05;0;0;0.05;0;0.1656;0.0012;0.0001;708;3310.000;SPX191115P03310000;0;0;217.2;221.1;0;0.278;#FIELD!;0.0007;0
11/15/2019;SPXW191115C03310000;0.11;0;0;0.05;0;0.1621;0.0012;0.0001;5;3310.000;SPXW191115P03310000;0;0;217.5;221.1;0;0.2766;#FIELD!;0.0007;0
11/15/2019;SPX191115C03320000;0.05;0;0;0.05;0;0.1729;0.0012;0.0001;1150;3320.000;SPX191115P03320000;0;0;227.2;231;0;0.3123;#FIELD!;0.0008;0
11/15/2019;SPXW191115C03320000;0.05;0;0;0.05;0;0.1695;0.0012;0.0001;158;3320.000;SPXW191115P03320000;0;0;227.4;231.1;0;0.2865;#FIELD!;0.0007;0
11/15/2019;SPX191115C03325000;0.05;0;0;0.05;0;0.1763;0.0012;0.0001;943;3325.000;SPX191115P03325000;0;0;232.2;236;0;0.2915;#FIELD!;0.0006;0
11/15/2019;SPXW191115C03325000;0.05;0;0;0.05;0;0.1727;0.0012;0.0001;134;3325.000;SPXW191115P03325000;0;0;232.4;236.1;0;0.2915;#FIELD!;0.0006;1
11/15/2019;SPX191115C03330000;0.06;0;0;0.05;0;0.1796;0.0012;0.0001;70;3330.000;SPX191115P03330000;0;0;237.2;241;0;0.2965;#FIELD!;0.0006;0
11/15/2019;SPXW191115C03330000;0;0;0;0.05;0;0.1758;0.0012;0.0001;0;3330.000;SPXW191115P03330000;0;0;237.4;241.1;0;0.2964;#FIELD!;0.0006;0
11/15/2019;SPX191115C03340000;0.05;0;0;0.05;0;0.1861;0.0011;0;94;3340.000;SPX191115P03340000;0;0;247.2;251;0;0.284;#FIELD!;0.0005;0
11/15/2019;SPXW191115C03340000;0;0;0;0.05;0;0.1827;0.0012;0;0;3340.000;SPXW191115P03340000;0;0;247.4;251;0;0.3;#FIELD!;0.0006;0
11/15/2019;SPX191115C03350000;0.08;0;0;0.05;0;0.1926;0.0011;0;2717;3350.000;SPX191115P03350000;0;0;257.2;261;0;0.33;#FIELD!;0.0006;0
11/15/2019;SPXW191115C03350000;0.05;0.025;0;0.05;238;0.1888;0.0011;0;373;3350.000;SPXW191115P03350000;0;0;257.4;261;0;0.3111;#FIELD!;0.0005;0
11/15/2019;SPX191115C03360000;0;0;0;0.05;0;0.1991;0.0011;0;0;3360.000;SPX191115P03360000;0;0;267.2;271;0;0.3024;#FIELD!;0.0004;0
11/15/2019;SPXW191115C03360000;0;0;0;0.05;0;0.1949;0.0011;0;0;3360.000;SPXW191115P03360000;0;0;267.4;271;0;0.3239;#FIELD!;0.0005;0
11/15/2019;SPX191115C03370000;0;0;0;0.05;0;0.2055;0.001;0;0;3370.000;SPX191115P03370000;0;0;277.2;281;0;0.3116;#FIELD!;0.0004;0
11/15/2019;SPXW191115C03370000;0;0;0;0.05;0;0.2009;0.001;0;0;3370.000;SPXW191115P03370000;0;0;277.4;281;0;0.3318;#FIELD!;0.0005;0
11/15/2019;SPX191115C03375000;0.05;0;0;0.05;0;0.2087;0.001;0;271;3375.000;SPX191115P03375000;437.55;0;282.2;286;0;0.3547;#FIELD!;0.0005;1
11/15/2019;SPXW191115C03375000;0.05;0;0;0.05;0;0.2039;0.001;0;112;3375.000;SPXW191115P03375000;0;0;282.4;286;0;0.3365;#FIELD!;0.0005;0
11/15/2019;SPX191115C03380000;0;0;0;0.05;0;0.2118;0.001;0;0;3380.000;SPX191115P03380000;0;0;287.2;291;0;0.3205;#FIELD!;0.0004;0
11/15/2019;SPXW191115C03380000;0;0;0;0.05;0;0.2069;0.001;0;0;3380.000;SPXW191115P03380000;0;0;287.4;291;0;0.3428;#FIELD!;0.0005;0
11/15/2019;SPX191115C03400000;0.05;0;0;0.05;0;0.2244;0.0009;0;2203;3400.000;SPX191115P03400000;462.25;0;307.2;311;0;0.3619;#FIELD!;0.0004;1
11/15/2019;SPXW191115C03400000;0.05;0;0;0.05;0;0.2204;0.001;0;46;3400.000;SPXW191115P03400000;390.48;0;307.4;311;0;0.3598;#FIELD!;0.0004;1
11/15/2019;SPX191115C03425000;0;0;0;0.05;0;0.24;0.0009;0;0;3425.000;SPX191115P03425000;0;0;332.2;336;0;0.3851;#FIELD!;0.0004;0
11/15/2019;SPXW191115C03425000;0;0;0;0.05;0;0.235;0.0009;0;0;3425.000;SPXW191115P03425000;0;0;332.4;336;0;0.3772;#FIELD!;0.0004;0
11/15/2019;SPX191115C03450000;0.05;0;0;0.05;0;0.2554;0.0008;0;411;3450.000;SPX191115P03450000;0;0;357.1;361;0;0.408;#FIELD!;0.0003;0
11/15/2019;SPXW191115C03450000;0.05;0;0;0.05;0;0.2501;0.0008;0;389;3450.000;SPXW191115P03450000;0;0;357.4;361;0;0.3996;#FIELD!;0.0003;0
11/15/2019;SPX191115C03500000;0.05;0;0;0.05;0;0.2855;0.0007;0;710;3500.000;SPX191115P03500000;0;0;407.1;411;0;0.4527;#FIELD!;0.0003;0
11/15/2019;SPXW191115C03500000;0.1;0;0;0.05;0;0.2815;0.0008;0;32;3500.000;SPXW191115P03500000;0;0;407.4;411;0;0.4516;#FIELD!;0.0003;0
11/15/2019;SPX191115C03600000;0.06;0;0;0.05;0;0.3453;0.0006;0;832;3600.000;SPX191115P03600000;724.65;0;507.1;510.9;0;0.5764;#FIELD!;0.0003;6
11/15/2019;SPXW191115C03600000;0.05;0;0;0.05;0;0.3377;0.0006;0;19;3600.000;SPXW191115P03600000;523.8;0;506;512.3;0;0.5453;#FIELD!;0.0002;1
11/15/2019;SPX191115C03700000;0.05;0;0;0.05;0;0.405;0.0006;0;109;3700.000;SPX191115P03700000;0;0;607.1;610.9;0;0.6578;#FIELD!;0.0002;0
11/15/2019;SPXW191115C03700000;0.03;0;0;0.05;0;0.3963;0.0006;0;810;3700.000;SPXW191115P03700000;0;0;606;612.3;0;0.6273;#FIELD!;0.0002;0
11/15/2019;SPX191115C03800000;0.16;0;0;0.05;0;0.4599;0.0005;0;52;3800.000;SPX191115P03800000;0;0;707;710.9;0;0.7392;#FIELD!;0.0002;0
11/15/2019;SPXW191115C03800000;0.03;0;0;0.05;0;0.4503;0.0005;0;1512;3800.000;SPXW191115P03800000;793.9;0;705.9;712.3;0;0.7033;#FIELD!;0.0002;3
11/15/2019;SPX191115C03900000;0.05;0;0;0.05;0;0.5128;0.0005;0;2;3900.000;SPX191115P03900000;915.8;0;807;810.8;0;0.8151;#FIELD!;0.0001;2
11/15/2019;SPXW191115C03900000;0.03;0;0;0.05;0;0.5004;0.0005;0;720;3900.000;SPXW191115P03900000;839.34;0;805.9;812.2;0;0.776;#FIELD!;0.0001;2
11/15/2019;SPX191115C04000000;0;0;0;0.05;0;0.5642;0.0004;0;0;4000.000;SPX191115P04000000;0;0;906.9;910.8;0;0.8374;#FIELD!;0.0001;0
11/15/2019;SPXW191115C04000000;0;0;0;0.05;0;0.5502;0.0004;0;0;4000.000;SPXW191115P04000000;0;0;905.9;912.2;0;0.8483;#FIELD!;0.0001;0
11/18/2019;SPXW191118C01800000;0;0;1288.2;1292;0;0;0.9981;0;0;1800.000;SPXW191118P01800000;0.1;0;0;0.05;0;0.9379;#FIELD!;0;1
11/18/2019;SPXW191118C01900000;0;0;1188.3;1192;0;0;0.9979;0;0;1900.000;SPXW191118P01900000;0.06;0;0;0.05;0;0.8482;#FIELD!;0;2678
11/18/2019;SPXW191118C01950000;0;0;1138.3;1142;0;0;0.998;0;0;1950.000;SPXW191118P01950000;0.05;0;0;0.05;0;0.8078;#FIELD!;0;616
11/18/2019;SPXW191118C02000000;0;0;1088.3;1092.1;0;0;0.998;0;0;2000.000;SPXW191118P02000000;0.1;0;0;0.05;0;0.7646;#FIELD!;0;34
11/18/2019;SPXW191118C02050000;0;0;1038.3;1042.1;0;0;0.9977;0;0;2050.000;SPXW191118P02050000;0.1;0;0;0.05;0;0.7237;#FIELD!;0;1435
11/18/2019;SPXW191118C02100000;0;0;988.4;992.1;0;0;0.9975;0;0;2100.000;SPXW191118P02100000;0.1;0;0;0.05;0;0.6849;#FIELD!;0;85
11/18/2019;SPXW191118C02150000;0;0;938.4;942.2;0;0;0.9975;0;0;2150.000;SPXW191118P02150000;0.05;0;0;0.05;0;0.6431;#FIELD!;0;52
11/18/2019;SPXW191118C02200000;893.82;0;888.4;892.2;0;0;0.9975;0;1;2200.000;SPXW191118P02200000;0.05;0;0;0.05;0;0.6059;#FIELD!;0;19
11/18/2019;SPXW191118C02250000;0;0;838.4;842.2;0;0;0.9972;0;0;2250.000;SPXW191118P02250000;0.15;0;0;0.05;0;0.5683;#FIELD!;0;18
11/18/2019;SPXW191118C02300000;0;0;788.5;792.2;0;0;0.9972;0;0;2300.000;SPXW191118P02300000;0.05;0;0;0.05;0;0.5308;#FIELD!;0;38
11/18/2019;SPXW191118C02350000;0;0;738.5;742.2;0;0;0.9972;0;0;2350.000;SPXW191118P02350000;0.11;0;0;0.05;0;0.4948;#FIELD!;0;3
11/18/2019;SPXW191118C02375000;0;0;713.5;717.3;0;0;0.9972;0;0;2375.000;SPXW191118P02375000;0.05;0;0;0.05;0;0.4765;#FIELD!;0;17
11/18/2019;SPXW191118C02400000;0;0;688.5;692.3;0;0;0.9972;0;0;2400.000;SPXW191118P02400000;0.05;0;0;0.05;0;0.4598;#FIELD!;0;204
11/18/2019;SPXW191118C02425000;0;0;663.5;667.3;0;0;0.9973;0;0;2425.000;SPXW191118P02425000;0.05;0;0;0.05;0;0.4427;#FIELD!;0;17
11/18/2019;SPXW191118C02450000;0;0;638.5;642.3;0;0;0.9968;0;0;2450.000;SPXW191118P02450000;0.05;0;0;0.05;3;0.4241;#FIELD!;0;20
11/18/2019;SPXW191118C02475000;0;0;613.5;617.3;0;0;0.9968;0;0;2475.000;SPXW191118P02475000;1.2;0;0;0.1;0;0.4314;#FIELD!;0;132
11/18/2019;SPXW191118C02500000;0;0;588.6;592.3;0;0;0.9962;0;0;2500.000;SPXW191118P02500000;0.35;0;0;0.1;0;0.4122;#FIELD!;0;16
11/18/2019;SPXW191118C02525000;0;0;563.6;567.3;0;0;0.9962;0;0;2525.000;SPXW191118P02525000;0.07;0;0;0.1;0;0.3953;#FIELD!;0;804
11/18/2019;SPXW191118C02550000;0;0;538.6;542.4;0;0;0.9962;0;0;2550.000;SPXW191118P02550000;0.05;0;0;0.1;9;0.3771;#FIELD!;0;163
11/18/2019;SPXW191118C02575000;0;0;513.6;517.4;0;0;0.9962;0;0;2575.000;SPXW191118P02575000;0.4;0;0;0.1;0;0.3594;#FIELD!;0;136
11/18/2019;SPXW191118C02590000;0;0;498.6;502.4;0;0;0.9956;0.0001;0;2590.000;SPXW191118P02590000;0;0;0;0.1;0;0.3487;#FIELD!;0;0
11/18/2019;SPXW191118C02600000;0;0;488.7;492.4;0;0;0.9962;0.0001;0;2600.000;SPXW191118P02600000;0.2;0;0;0.1;0;0.3417;#FIELD!;0;1592
11/18/2019;SPXW191118C02610000;0;0;478.7;482.4;0;0;0.9955;0.0001;0;2610.000;SPXW191118P02610000;0.5;0;0;0.1;0;0.3347;#FIELD!;0;10
11/18/2019;SPXW191118C02620000;0;0;468.7;472.4;0;0;0.9955;0.0001;0;2620.000;SPXW191118P02620000;0.25;0;0;0.1;0;0.328;#FIELD!;0;300
11/18/2019;SPXW191118C02625000;0;0;463.7;467.4;0;0;0.9955;0.0001;0;2625.000;SPXW191118P02625000;0.2;0;0;0.1;0;0.3245;#FIELD!;0;741
11/18/2019;SPXW191118C02630000;0;0;458.7;462.5;0;0;0.9955;0.0001;0;2630.000;SPXW191118P02630000;0.15;0;0;0.1;0;0.321;#FIELD!;0;217
11/18/2019;SPXW191118C02640000;0;0;448.7;452.5;0;0;0.9954;0.0001;0;2640.000;SPXW191118P02640000;0.5;0;0;0.1;0;0.314;#FIELD!;0;48
11/18/2019;SPXW191118C02650000;0;0;438.7;442.5;0;0;0.9954;0.0001;0;2650.000;SPXW191118P02650000;0.15;0;0;0.1;0;0.3071;#FIELD!;0;743
11/18/2019;SPXW191118C02660000;0;0;428.7;432.5;0;0;0.9954;0.0001;0;2660.000;SPXW191118P02660000;0.1;0;0;0.1;0;0.3002;#FIELD!;0;519
11/18/2019;SPXW191118C02670000;0;0;418.7;422.5;0;0;0.9954;0.0001;0;2670.000;SPXW191118P02670000;0.2;0;0;0.1;0;0.2934;#FIELD!;0;489
11/18/2019;SPXW191118C02675000;0;0;413.7;417.5;0;0;0.9953;0.0001;0;2675.000;SPXW191118P02675000;0.1;0;0.05;0.1;0;0.2892;#FIELD!;0;76
11/18/2019;SPXW191118C02680000;0;0;408.7;412.5;0;0;0.9953;0.0001;0;2680.000;SPXW191118P02680000;0.3;0;0;0.1;0;0.2867;#FIELD!;0;128
11/18/2019;SPXW191118C02690000;0;0;398.7;402.5;0;0.02;0.9946;0.0001;0;2690.000;SPXW191118P02690000;0.15;0;0;0.1;0;0.2966;#FIELD!;0;533
11/18/2019;SPXW191118C02700000;0;0;388.8;392.5;0;0.02;0.9991;0;0;2700.000;SPXW191118P02700000;0.1;0;0;0.15;10;0.2896;#FIELD!;0;152
11/18/2019;SPXW191118C02710000;0;0;378.8;382.5;0;0.02;0.9992;0;0;2710.000;SPXW191118P02710000;0.1;0;0;0.15;0;0.2817;#FIELD!;0;3423
11/18/2019;SPXW191118C02720000;0;0;368.8;372.5;0;0.02;0.9993;0;0;2720.000;SPXW191118P02720000;0.87;0;0;0.15;0;0.2751;#FIELD!;0.0001;82
11/18/2019;SPXW191118C02725000;0;0;363.8;367.5;0;0.02;0.9993;0;0;2725.000;SPXW191118P02725000;0.1;0;0;0.15;0;0.2715;#FIELD!;0.0001;103
11/18/2019;SPXW191118C02730000;0;0;358.8;362.6;0;0.02;0.9981;0;0;2730.000;SPXW191118P02730000;0.1;#FIELD!;0;0.15;300;0.2676;#FIELD!;0.0001;4982
11/18/2019;SPXW191118C02740000;0;0;348.8;352.6;0;0.02;0.9982;0;0;2740.000;SPXW191118P02740000;0.1;#FIELD!;0;0.15;300;0.2602;#FIELD!;0.0001;4127
11/18/2019;SPXW191118C02745000;0;0;343.8;347.6;0;0.02;0.9982;0;0;2745.000;SPXW191118P02745000;1.45;0;0;0.15;0;0.2566;#FIELD!;0.0001;10
11/18/2019;SPXW191118C02750000;0;0;338.8;342.6;0;0.02;0.9982;0;0;2750.000;SPXW191118P02750000;0.15;0;0;0.15;0;0.253;#FIELD!;0.0001;69
11/18/2019;SPXW191118C02755000;0;0;333.8;337.6;0;0.02;0.9983;0;0;2755.000;SPXW191118P02755000;0.6;0;0;0.15;0;0.2494;#FIELD!;0.0001;50
11/18/2019;SPXW191118C02760000;0;0;328.8;332.6;0;0.02;0.9983;0;0;2760.000;SPXW191118P02760000;0.3;0;0;0.15;0;0.2459;#FIELD!;0.0001;134
11/18/2019;SPXW191118C02765000;0;0;323.8;327.6;0;0.02;0.9983;0;0;2765.000;SPXW191118P02765000;0;0;0.05;0.15;0;0.2427;#FIELD!;0.0001;0
11/18/2019;SPXW191118C02770000;0;0;318.8;322.6;0;0.02;0.9984;0;0;2770.000;SPXW191118P02770000;0.2;0;0.05;0.15;0;0.2397;#FIELD!;0.0001;142
11/18/2019;SPXW191118C02775000;0;0;313.8;317.6;0;0.02;0.9985;0;0;2775.000;SPXW191118P02775000;0.2;0;0.05;0.15;0;0.2457;#FIELD!;0.0001;120
11/18/2019;SPXW191118C02780000;0;0;308.8;312.6;0;0.02;0.9985;0;0;2780.000;SPXW191118P02780000;0.2;0;0.05;0.15;0;0.2419;#FIELD!;0.0001;197
11/18/2019;SPXW191118C02785000;0;0;303.8;307.6;0;0.02;0.9985;0;0;2785.000;SPXW191118P02785000;0.2;0;0.05;0.15;0;0.2383;#FIELD!;0.0001;216
11/18/2019;SPXW191118C02790000;0;0;298.8;302.6;0;0.02;0.9986;0;0;2790.000;SPXW191118P02790000;0.2;0;0.05;0.15;75;0.2345;#FIELD!;0.0001;43
11/18/2019;SPXW191118C02795000;0;0;293.8;297.6;0;0.02;0.9986;0;0;2795.000;SPXW191118P02795000;0.2;#FIELD!;0.05;0.2;130;0.2308;#FIELD!;0.0001;105
11/18/2019;SPXW191118C02800000;202.15;0;288.8;292.6;0;0.02;0.9987;0;3;2800.000;SPXW191118P02800000;0.45;0;0.1;0.2;0;0.2274;#FIELD!;0.0001;1146
11/18/2019;SPXW191118C02805000;197.45;0;283.8;287.6;0;0.02;0.9987;0;1;2805.000;SPXW191118P02805000;0.8;0;0.05;0.2;0;0.2234;#FIELD!;0.0001;27
11/18/2019;SPXW191118C02810000;283.75;0;278.8;282.6;0;0.02;0.9987;0;4;2810.000;SPXW191118P02810000;0.77;0;0.05;0.2;0;0.2198;#FIELD!;0.0001;111
11/18/2019;SPXW191118C02815000;0;0;273.8;277.7;0;0.02;0.9973;0.0001;0;2815.000;SPXW191118P02815000;0.25;#FIELD!;0.05;0.2;20;0.2158;#FIELD!;0.0001;156
11/18/2019;SPXW191118C02820000;221.14;0;268.9;272.7;0;0.02;0.996;0.0001;3;2820.000;SPXW191118P02820000;0.8;0;0.05;0.2;0;0.2124;#FIELD!;0.0001;160
11/18/2019;SPXW191118C02825000;0;0;263.9;267.7;0;0.02;0.996;0.0001;0;2825.000;SPXW191118P02825000;0.9;0;0.05;0.2;0;0.2125;#FIELD!;0.0001;2240
11/18/2019;SPXW191118C02830000;0;0;258.9;262.7;0;0.02;0.996;0.0001;0;2830.000;SPXW191118P02830000;0.95;0;0.1;0.2;0;0.2116;#FIELD!;0.0001;49
11/18/2019;SPXW191118C02835000;0;0;253.9;257.7;0;0;0.996;0.0001;0;2835.000;SPXW191118P02835000;0.2;#FIELD!;0.1;0.2;2;0.2079;#FIELD!;0.0002;271
11/18/2019;SPXW191118C02840000;0;0;248.9;252.7;0;0;0.996;0.0001;0;2840.000;SPXW191118P02840000;0.84;0;0.1;0.2;0;0.2041;#FIELD!;0.0002;1147
11/18/2019;SPXW191118C02845000;0;0;243.9;247.7;0;0.02;0.996;0.0001;0;2845.000;SPXW191118P02845000;0.3;#FIELD!;0.1;0.25;20;0.2002;#FIELD!;0.0002;1600
11/18/2019;SPXW191118C02850000;0;0;238.9;242.7;0;0.02;0.996;0.0001;0;2850.000;SPXW191118P02850000;0.72;0;0.1;0.25;0;0.1964;#FIELD!;0.0002;1500
11/18/2019;SPXW191118C02855000;0;0;233.9;237.7;0;0;0.996;0.0001;0;2855.000;SPXW191118P02855000;0.35;0;0.1;0.25;0;0.1926;#FIELD!;0.0002;1130
11/18/2019;SPXW191118C02860000;0;0;228.9;232.7;0;0;0.996;0.0001;0;2860.000;SPXW191118P02860000;0.4;#FIELD!;0.1;0.25;24;0.1914;#FIELD!;0.0002;297
11/18/2019;SPXW191118C02865000;0;0;223.9;227.7;0;0;0.996;0.0001;0;2865.000;SPXW191118P02865000;1;0;0.1;0.25;0;0.1902;#FIELD!;0.0002;81
11/18/2019;SPXW191118C02870000;135.63;0;218.9;222.8;0;0;0.9945;0.0002;2;2870.000;SPXW191118P02870000;0.35;#FIELD!;0.15;0.25;5;0.1862;#FIELD!;0.0002;87
11/18/2019;SPXW191118C02875000;0;0;213.9;217.8;0;0.02;0.9945;0.0002;0;2875.000;SPXW191118P02875000;0.5;0;0.15;0.25;0;0.1823;#FIELD!;0.0002;544
11/18/2019;SPXW191118C02880000;137.3;0;208.9;212.8;0;0.02;0.9944;0.0002;3;2880.000;SPXW191118P02880000;0.5;0;0.15;0.3;0;0.1786;#FIELD!;0.0002;1923
11/18/2019;SPXW191118C02885000;0;0;203.9;207.8;0;0;0.9944;0.0002;0;2885.000;SPXW191118P02885000;0.4;#FIELD!;0.15;0.3;6;0.1786;#FIELD!;0.0003;89
11/18/2019;SPXW191118C02890000;0;0;198.9;202.8;0;0.02;0.9944;0.0002;0;2890.000;SPXW191118P02890000;0.4;#FIELD!;0.15;0.3;5;0.1747;#FIELD!;0.0003;217
11/18/2019;SPXW191118C02895000;0;0;193.9;197.8;0;0;0.9943;0.0002;0;2895.000;SPXW191118P02895000;0.3;#FIELD!;0.15;0.3;90;0.1707;#FIELD!;0.0003;97
11/18/2019;SPXW191118C02900000;120.8;0;189;192.9;0;0;0.9912;0.0003;3;2900.000;SPXW191118P02900000;0.4;#FIELD!;0.2;0.3;98;0.1686;#FIELD!;0.0003;5950
11/18/2019;SPXW191118C02905000;108;0;184;187.9;0;0;0.9911;0.0003;1;2905.000;SPXW191118P02905000;0.5;#FIELD!;0.2;0.35;110;0.1661;#FIELD!;0.0004;103
11/18/2019;SPXW191118C02910000;0;0;179;182.9;0;0;0.991;0.0003;0;2910.000;SPXW191118P02910000;0.5;#FIELD!;0.2;0.35;80;0.1622;#FIELD!;0.0004;323
11/18/2019;SPXW191118C02915000;0;0;174;177.9;0;0;0.9908;0.0003;0;2915.000;SPXW191118P02915000;0.45;#FIELD!;0.2;0.35;120;0.1597;#FIELD!;0.0004;88
11/18/2019;SPXW191118C02920000;159.95;0;169;173;0;0;0.9891;0.0004;1;2920.000;SPXW191118P02920000;0.4;#FIELD!;0.25;0.4;115;0.157;#FIELD!;0.0004;54
11/18/2019;SPXW191118C02925000;158.51;0;164.1;168;0;0;0.9875;0.0004;1;2925.000;SPXW191118P02925000;0.6;#FIELD!;0.25;0.4;90;0.1542;#FIELD!;0.0005;607
11/18/2019;SPXW191118C02930000;92.6;0;159.1;163;0;0;0.9872;0.0004;2;2930.000;SPXW191118P02930000;0.6;#FIELD!;0.3;0.45;80;0.1514;#FIELD!;0.0005;165
11/18/2019;SPXW191118C02935000;90.6;0;154.1;158;0;0;0.987;0.0005;14;2935.000;SPXW191118P02935000;0.5;#FIELD!;0.3;0.45;83;0.1483;#FIELD!;0.0006;51
11/18/2019;SPXW191118C02940000;140.55;0;149.2;153.1;0;0;0.9837;0.0005;3;2940.000;SPXW191118P02940000;0.7;#FIELD!;0.35;0.5;136;0.1453;#FIELD!;0.0006;129
11/18/2019;SPXW191118C02945000;132.4;0;144.2;148.1;0;0;0.9833;0.0006;8;2945.000;SPXW191118P02945000;0.47;#FIELD!;0.35;0.5;94;0.1431;#FIELD!;0.0007;1181
11/18/2019;SPXW191118C02950000;137.35;0;139.2;143.2;0;0;0.9814;0.0006;18;2950.000;SPXW191118P02950000;0.52;#FIELD!;0.4;0.55;97;0.1407;#FIELD!;0.0007;1151
11/18/2019;SPXW191118C02955000;95.23;0;135.1;137.8;0;0;0.9738;0.0008;40;2955.000;SPXW191118P02955000;0.65;#FIELD!;0.45;0.6;46;0.1373;#FIELD!;0.0008;122
11/18/2019;SPXW191118C02960000;108.49;0;130.2;132.8;0;0;0.9717;0.0009;76;2960.000;SPXW191118P02960000;0.75;#FIELD!;0.5;0.65;22;0.1346;#FIELD!;0.0009;1419
11/18/2019;SPXW191118C02965000;117.21;0;125.2;127.9;0;0;0.9696;0.001;25;2965.000;SPXW191118P02965000;1.05;#FIELD!;0.55;0.7;26;0.1325;#FIELD!;0.001;99
11/18/2019;SPXW191118C02970000;99.26;0;120.3;122.9;0;0;0.9673;0.0011;49;2970.000;SPXW191118P02970000;0.92;#FIELD!;0.6;0.75;16;0.1294;#FIELD!;0.001;545
11/18/2019;SPXW191118C02975000;107.67;0;115.4;118;0;0;0.9636;0.0012;1021;2975.000;SPXW191118P02975000;1.38;0;0.7;0.85;0;0.1269;#FIELD!;0.0012;1132
11/18/2019;SPXW191118C02980000;97.4;0;110.5;113.1;0;0;0.9598;0.0013;184;2980.000;SPXW191118P02980000;0.84;#FIELD!;0.75;0.95;76;0.1247;#FIELD!;0.0013;272
11/18/2019;SPXW191118C02985000;60.8;0;105.6;108.1;0;0;0.9571;0.0014;63;2985.000;SPXW191118P02985000;1.26;#FIELD!;0.85;1.05;41;0.1223;#FIELD!;0.0014;472
11/18/2019;SPXW191118C02990000;102.78;10.48;100.7;103.3;9;0;0.9516;0.0016;254;2990.000;SPXW191118P02990000;1.05;#FIELD!;1;1.15;76;0.1195;#FIELD!;0.0016;257
11/18/2019;SPXW191118C02995000;97.93;10.33;95.9;98.4;5;0;0.9459;0.0018;57;2995.000;SPXW191118P02995000;2.92;#FIELD!;1.1;1.25;8;0.1175;#FIELD!;0.0018;649
11/18/2019;SPXW191118C03000000;86.83;3.88;91;93.5;10;0;0.9413;0.002;492;3000.000;SPXW191118P03000000;1.34;#FIELD!;1.3;1.45;84;0.1151;#FIELD!;0.002;255
11/18/2019;SPXW191118C03005000;82.03;3.78;86.3;88.7;10;0;0.9325;0.0022;40;3005.000;SPXW191118P03005000;1.67;#FIELD!;1.45;1.6;22;0.1132;#FIELD!;0.0022;232
11/18/2019;SPXW191118C03010000;83.54;9.89;81.5;83.9;5;0.0755;0.9827;0.0011;95;3010.000;SPXW191118P03010000;1.75;#FIELD!;1.65;1.85;244;0.1116;#FIELD!;0.0025;649
11/18/2019;SPXW191118C03015000;78.81;9.71;76.7;79.1;5;0.08;0.9694;0.0017;54;3015.000;SPXW191118P03015000;2;#FIELD!;1.9;2.05;110;0.1094;#FIELD!;0.0028;376
11/18/2019;SPXW191118C03020000;69.06;4.51;72;74.4;1;0.0826;0.9549;0.0022;2018;3020.000;SPXW191118P03020000;2.25;#FIELD!;2.2;2.35;180;0.1072;#FIELD!;0.0031;2751
11/18/2019;SPXW191118C03025000;64.49;4.39;67.4;69.7;1;0.0841;0.9392;0.0028;2164;3025.000;SPXW191118P03025000;2.55;#FIELD!;2.5;2.7;1406;0.1053;#FIELD!;0.0034;660
11/18/2019;SPXW191118C03030000;61.25;5.55;62.8;65;8;0.084;0.9237;0.0033;1949;3030.000;SPXW191118P03030000;2.92;#FIELD!;2.9;3.1;88;0.1034;#FIELD!;0.0038;1311
11/18/2019;SPXW191118C03035000;53.3;1.85;58.2;60.4;1;0.0842;0.9049;0.0039;709;3035.000;SPXW191118P03035000;3.5;#FIELD!;3.3;3.5;69;0.101;#FIELD!;0.0042;275
11/18/2019;SPXW191118C03040000;48.87;1.67;53.7;55.9;11;0.0843;0.8832;0.0045;1774;3040.000;SPXW191118P03040000;3.79;#FIELD!;3.6;4;64;0.0989;#FIELD!;0.0047;644
11/18/2019;SPXW191118C03045000;51;7.9;49.3;51.4;18;0.0829;0.8625;0.0052;1838;3045.000;SPXW191118P03045000;4.35;-4;4.2;4.6;45;0.097;#FIELD!;0.0052;153
11/18/2019;SPXW191118C03050000;45.64;6.54;45;46.9;286;0.0819;0.8374;0.0058;2730;3050.000;SPXW191118P03050000;5.45;#FIELD!;4.8;5.2;229;0.0945;#FIELD!;0.0057;343
